,State,Country,Lat,Long,Date,Confirmed,Deaths,Recoverd
386,Mayotte,France,-12.8275,45.166244,1/23/20,0,0.0,0.0
387,New Caledonia,France,-20.904304999999997,165.618042,1/23/20,0,,0.0
388,Reunion,France,-21.1151,55.5364,1/23/20,0,0.0,0.0
389,Saint Barthelemy,France,17.9,-62.8333,1/23/20,0,0.0,0.0
390,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/23/20,0,0.0,0.0
391,St Martin,France,18.0708,-63.0501,1/23/20,0,0.0,0.0
392,,France,46.2276,2.2137,1/23/20,0,0.0,0.0
393,,Gabon,-0.8037,11.6094,1/23/20,0,0.0,0.0
394,,Gambia,13.4432,-15.3101,1/23/20,0,0.0,0.0
395,,Georgia,42.3154,43.3569,1/23/20,0,0.0,0.0
396,,Germany,51.165690999999995,10.451526,1/23/20,0,,0.0
397,,Ghana,7.9465,-1.0232,1/23/20,0,0.0,0.0
398,,Greece,39.0742,21.8243,1/23/20,0,0.0,0.0
399,,Grenada,12.1165,-61.678999999999995,1/23/20,0,,0.0
400,,Guatemala,15.7835,-90.2308,1/23/20,0,0.0,0.0
401,,Guinea,9.9456,-9.6966,1/23/20,0,0.0,0.0
402,,Guinea-Bissau,11.8037,-15.1804,1/23/20,0,0.0,0.0
403,,Guyana,4.860416000000002,-58.93018000000001,1/23/20,0,0.0,0.0
404,,Haiti,18.9712,-72.2852,1/23/20,0,0.0,0.0
405,,Holy See,41.9029,12.4534,1/23/20,0,0.0,0.0
406,,Honduras,15.2,-86.2419,1/23/20,0,0.0,0.0
407,,Hungary,47.1625,19.5033,1/23/20,0,0.0,0.0
408,,Iceland,64.9631,-19.0208,1/23/20,0,0.0,0.0
409,,India,20.593684,78.96288,1/23/20,0,0.0,0.0
410,,Indonesia,-0.7893,113.9213,1/23/20,0,0.0,0.0
411,,Iran,32.427908,53.68804599999999,1/23/20,0,0.0,0.0
412,,Iraq,33.223191,43.679291,1/23/20,0,0.0,0.0
413,,Ireland,53.1424,-7.6921,1/23/20,0,0.0,0.0
414,,Israel,31.046051000000002,34.851612,1/23/20,0,,0.0
415,,Italy,41.87194,12.56738,1/23/20,0,0.0,0.0
416,,Jamaica,18.1096,-77.2975,1/23/20,0,0.0,0.0
417,,Japan,36.204824,138.252924,1/23/20,2,0.0,0.0
418,,Jordan,31.24,36.51,1/23/20,0,0.0,0.0
419,,Kazakhstan,48.0196,66.9237,1/23/20,0,0.0,0.0
420,,Kenya,-0.0236,37.9062,1/23/20,0,0.0,0.0
421,,"Korea, South",35.90775700000001,127.766922,1/23/20,1,0.0,0.0
422,,Kosovo,42.602636,20.902977,1/23/20,0,0.0,0.0
423,,Kuwait,29.311659999999996,47.481766,1/23/20,0,,0.0
424,,Kyrgyzstan,41.20438,74.766098,1/23/20,0,0.0,0.0
425,,Laos,19.856270000000002,102.495496,1/23/20,0,,0.0
426,,Latvia,56.8796,24.6032,1/23/20,0,0.0,0.0
427,,Lebanon,33.8547,35.8623,1/23/20,0,0.0,0.0
428,,Lesotho,-29.61,28.2336,1/23/20,0,0.0,0.0
429,,Liberia,6.4280550000000005,-9.429499,1/23/20,0,0.0,0.0
430,,Libya,26.3351,17.228331,1/23/20,0,0.0,0.0
431,,Liechtenstein,47.14,9.55,1/23/20,0,0.0,0.0
432,,Lithuania,55.1694,23.8813,1/23/20,0,0.0,0.0
433,,Luxembourg,49.8153,6.1296,1/23/20,0,0.0,0.0
434,,MS Zaandam,0.0,0.0,1/23/20,0,0.0,0.0
435,,Madagascar,-18.766947000000002,46.869107,1/23/20,0,,0.0
436,,Malawi,-13.2543,34.3015,1/23/20,0,0.0,0.0
437,,Malaysia,4.210483999999999,101.97576600000001,1/23/20,0,,0.0
438,,Maldives,3.2028,73.2207,1/23/20,0,0.0,0.0
439,,Mali,17.570692,-3.996166000000001,1/23/20,0,0.0,0.0
440,,Malta,35.9375,14.3754,1/23/20,0,0.0,0.0
441,,Mauritania,21.0079,-10.9408,1/23/20,0,0.0,0.0
442,,Mauritius,-20.348404000000002,57.552152,1/23/20,0,,0.0
443,,Mexico,23.6345,-102.5528,1/23/20,0,0.0,0.0
444,,Moldova,47.4116,28.3699,1/23/20,0,0.0,0.0
445,,Monaco,43.7333,7.4167,1/23/20,0,0.0,0.0
446,,Mongolia,46.8625,103.8467,1/23/20,0,0.0,0.0
447,,Montenegro,42.708678000000006,19.37439,1/23/20,0,0.0,0.0
448,,Morocco,31.7917,-7.0926,1/23/20,0,0.0,0.0
449,,Mozambique,-18.665695,35.529562,1/23/20,0,0.0,
450,,Namibia,-22.9576,18.4904,1/23/20,0,0.0,0.0
451,,Nepal,28.1667,84.25,1/23/20,0,0.0,0.0
452,Aruba,Netherlands,12.5211,-69.9683,1/23/20,0,0.0,0.0
453,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/23/20,0,0.0,0.0
454,Curacao,Netherlands,12.1696,-68.99,1/23/20,0,0.0,0.0
455,Sint Maarten,Netherlands,18.0425,-63.0548,1/23/20,0,0.0,0.0
456,,Netherlands,52.1326,5.2913,1/23/20,0,0.0,0.0
457,,New Zealand,-40.9006,174.886,1/23/20,0,0.0,0.0
458,,Nicaragua,12.865416,-85.207229,1/23/20,0,0.0,0.0
459,,Niger,17.607789,8.081666,1/23/20,0,0.0,0.0
460,,Nigeria,9.082,8.6753,1/23/20,0,0.0,0.0
461,,North Macedonia,41.6086,21.7453,1/23/20,0,0.0,0.0
462,,Norway,60.472,8.4689,1/23/20,0,0.0,0.0
463,,Oman,21.512583,55.92325500000001,1/23/20,0,0.0,0.0
464,,Pakistan,30.3753,69.3451,1/23/20,0,0.0,0.0
465,,Panama,8.538,-80.7821,1/23/20,0,0.0,0.0
466,,Papua New Guinea,-6.314993,143.95555,1/23/20,0,0.0,0.0
467,,Paraguay,-23.4425,-58.4438,1/23/20,0,0.0,0.0
468,,Peru,-9.19,-75.0152,1/23/20,0,0.0,0.0
469,,Philippines,12.879721,121.77401699999999,1/23/20,0,,0.0
470,,Poland,51.9194,19.1451,1/23/20,0,0.0,0.0
471,,Portugal,39.3999,-8.2245,1/23/20,0,0.0,0.0
472,,Qatar,25.3548,51.1839,1/23/20,0,0.0,0.0
473,,Romania,45.9432,24.9668,1/23/20,0,0.0,0.0
474,,Russia,61.52401,105.31875600000001,1/23/20,0,,0.0
475,,Rwanda,-1.9403,29.8739,1/23/20,0,0.0,0.0
476,,Saint Kitts and Nevis,17.357822,-62.782998,1/23/20,0,0.0,0.0
477,,Saint Lucia,13.9094,-60.9789,1/23/20,0,0.0,0.0
478,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/23/20,0,0.0,0.0
479,,San Marino,43.9424,12.4578,1/23/20,0,0.0,0.0
480,,Sao Tome and Principe,0.1864,6.6131,1/23/20,0,0.0,0.0
481,,Saudi Arabia,23.885942,45.079162,1/23/20,0,0.0,0.0
482,,Senegal,14.4974,-14.4524,1/23/20,0,0.0,0.0
483,,Serbia,44.0165,21.0059,1/23/20,0,0.0,0.0
484,,Seychelles,-4.6796,55.492,1/23/20,0,0.0,0.0
485,,Sierra Leone,8.460555000000001,-11.779889,1/23/20,0,0.0,0.0
486,,Singapore,1.2833,103.8333,1/23/20,1,0.0,0.0
487,,Slovakia,48.669,19.699,1/23/20,0,0.0,0.0
488,,Slovenia,46.1512,14.9955,1/23/20,0,0.0,0.0
489,,Somalia,5.152149,46.199616,1/23/20,0,0.0,0.0
490,,South Africa,-30.5595,22.9375,1/23/20,0,0.0,0.0
491,,South Sudan,6.8770000000000024,31.307,1/23/20,0,,0.0
492,,Spain,40.463667,-3.7492199999999998,1/23/20,0,,0.0
493,,Sri Lanka,7.873054,80.77179699999998,1/23/20,0,0.0,0.0
494,,Sudan,12.8628,30.2176,1/23/20,0,0.0,0.0
495,,Suriname,3.9193,-56.0278,1/23/20,0,0.0,0.0
496,,Sweden,60.128161,18.643501,1/23/20,0,0.0,0.0
497,,Switzerland,46.8182,8.2275,1/23/20,0,0.0,0.0
498,,Syria,34.802075,38.99681500000001,1/23/20,0,0.0,
499,,Taiwan*,23.7,121.0,1/23/20,1,0.0,0.0
500,,Tajikistan,38.861,71.2761,1/23/20,0,0.0,0.0
501,,Tanzania,-6.369028,34.888822,1/23/20,0,0.0,0.0
502,,Thailand,15.870032,100.992541,1/23/20,3,0.0,0.0
503,,Timor-Leste,-8.874217,125.727539,1/23/20,0,0.0,
504,,Togo,8.6195,0.8248,1/23/20,0,0.0,0.0
505,,Trinidad and Tobago,10.6918,-61.2225,1/23/20,0,0.0,0.0
506,,Tunisia,33.886917,9.537499,1/23/20,0,0.0,0.0
507,,Turkey,38.9637,35.2433,1/23/20,0,0.0,0.0
508,,US,40.0,-100.0,1/23/20,1,0.0,0.0
509,,Uganda,1.373333,32.290275,1/23/20,0,0.0,0.0
510,,Ukraine,48.3794,31.1656,1/23/20,0,0.0,0.0
511,,United Arab Emirates,23.424076,53.847818000000004,1/23/20,0,,0.0
512,Anguilla,United Kingdom,18.2206,-63.0686,1/23/20,0,0.0,0.0
513,Bermuda,United Kingdom,32.3078,-64.7505,1/23/20,0,0.0,0.0
514,British Virgin Islands,United Kingdom,18.4207,-64.64,1/23/20,0,0.0,0.0
515,Cayman Islands,United Kingdom,19.3133,-81.2546,1/23/20,0,0.0,0.0
516,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/20,0,0.0,0.0
517,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,1/23/20,0,0.0,0.0
518,Gibraltar,United Kingdom,36.1408,-5.3536,1/23/20,0,0.0,0.0
519,Isle of Man,United Kingdom,54.2361,-4.5481,1/23/20,0,0.0,0.0
520,Montserrat,United Kingdom,16.742498,-62.187366000000004,1/23/20,0,,0.0
521,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,1/23/20,0,0.0,0.0
522,,United Kingdom,55.3781,-3.4360000000000004,1/23/20,0,0.0,0.0
523,,Uruguay,-32.5228,-55.7658,1/23/20,0,0.0,0.0
524,,Uzbekistan,41.377491,64.585262,1/23/20,0,0.0,0.0
525,,Venezuela,6.4238,-66.5897,1/23/20,0,0.0,0.0
526,,Vietnam,14.058323999999999,108.277199,1/23/20,2,,0.0
527,,West Bank and Gaza,31.9522,35.2332,1/23/20,0,0.0,0.0
528,,Western Sahara,24.2155,-12.8858,1/23/20,0,0.0,0.0
529,,Yemen,15.552726999999999,48.516388,1/23/20,0,,0.0
530,,Zambia,-13.133897,27.849332,1/23/20,0,0.0,0.0
531,,Zimbabwe,-19.015438,29.154857,1/23/20,0,0.0,0.0
532,,Afghanistan,33.93911,67.709953,1/24/20,0,0.0,0.0
533,,Albania,41.1533,20.1683,1/24/20,0,0.0,0.0
534,,Algeria,28.0339,1.6596,1/24/20,0,0.0,0.0
535,,Andorra,42.5063,1.5218,1/24/20,0,0.0,0.0
536,,Angola,-11.2027,17.8739,1/24/20,0,0.0,0.0
537,,Antigua and Barbuda,17.0608,-61.7964,1/24/20,0,0.0,0.0
538,,Argentina,-38.4161,-63.6167,1/24/20,0,0.0,0.0
539,,Armenia,40.0691,45.0382,1/24/20,0,0.0,0.0
540,Australian Capital Territory,Australia,-35.4735,149.0124,1/24/20,0,0.0,0.0
541,New South Wales,Australia,-33.8688,151.2093,1/24/20,0,0.0,0.0
542,Northern Territory,Australia,-12.4634,130.8456,1/24/20,0,0.0,0.0
543,Queensland,Australia,-27.4698,153.0251,1/24/20,0,0.0,0.0
544,South Australia,Australia,-34.9285,138.6007,1/24/20,0,0.0,0.0
545,Tasmania,Australia,-42.8821,147.3272,1/24/20,0,0.0,0.0
546,Victoria,Australia,-37.8136,144.9631,1/24/20,0,0.0,0.0
547,Western Australia,Australia,-31.9505,115.8605,1/24/20,0,0.0,0.0
548,,Austria,47.5162,14.5501,1/24/20,0,0.0,0.0
549,,Azerbaijan,40.1431,47.5769,1/24/20,0,0.0,0.0
550,,Bahamas,25.025885,-78.035889,1/24/20,0,0.0,0.0
551,,Bahrain,26.0275,50.55,1/24/20,0,0.0,0.0
552,,Bangladesh,23.685,90.3563,1/24/20,0,0.0,0.0
553,,Barbados,13.1939,-59.5432,1/24/20,0,0.0,0.0
554,,Belarus,53.7098,27.9534,1/24/20,0,0.0,0.0
555,,Belgium,50.8333,4.469936,1/24/20,0,0.0,0.0
556,,Belize,17.1899,-88.4976,1/24/20,0,0.0,0.0
557,,Benin,9.3077,2.3158,1/24/20,0,0.0,0.0
558,,Bhutan,27.5142,90.4336,1/24/20,0,0.0,0.0
559,,Bolivia,-16.2902,-63.5887,1/24/20,0,0.0,0.0
560,,Bosnia and Herzegovina,43.9159,17.6791,1/24/20,0,0.0,0.0
561,,Botswana,-22.3285,24.6849,1/24/20,0,0.0,0.0
562,,Brazil,-14.235,-51.9253,1/24/20,0,0.0,0.0
563,,Brunei,4.5353,114.7277,1/24/20,0,0.0,0.0
564,,Bulgaria,42.7339,25.4858,1/24/20,0,0.0,0.0
565,,Burkina Faso,12.2383,-1.5616,1/24/20,0,0.0,0.0
566,,Burma,21.9162,95.956,1/24/20,0,0.0,0.0
567,,Burundi,-3.3731,29.9189,1/24/20,0,0.0,0.0
568,,Cabo Verde,16.5388,-23.0418,1/24/20,0,0.0,0.0
569,,Cambodia,11.55,104.9167,1/24/20,0,0.0,0.0
570,,Cameroon,3.8480000000000003,11.5021,1/24/20,0,,0.0
571,Alberta,Canada,53.9333,-116.5765,1/24/20,0,0.0,
572,British Columbia,Canada,53.7267,-127.6476,1/24/20,0,0.0,
573,Diamond Princess,Canada,0.0,0.0,1/24/20,0,0.0,
574,Grand Princess,Canada,0.0,0.0,1/24/20,0,0.0,
575,Manitoba,Canada,53.7609,-98.8139,1/24/20,0,0.0,
576,New Brunswick,Canada,46.5653,-66.4619,1/24/20,0,0.0,
577,Newfoundland and Labrador,Canada,53.1355,-57.6604,1/24/20,0,0.0,
578,Northwest Territories,Canada,64.8255,-124.8457,1/24/20,0,0.0,
579,Nova Scotia,Canada,44.681999999999995,-63.7443,1/24/20,0,,
580,Ontario,Canada,51.2538,-85.3232,1/24/20,0,0.0,
581,Prince Edward Island,Canada,46.5107,-63.4168,1/24/20,0,0.0,
582,Quebec,Canada,52.9399,-73.5491,1/24/20,0,0.0,
583,Saskatchewan,Canada,52.9399,-106.4509,1/24/20,0,0.0,
584,Yukon,Canada,64.2823,-135.0,1/24/20,0,0.0,
585,,Central African Republic,6.6111,20.9394,1/24/20,0,0.0,0.0
586,,Chad,15.4542,18.7322,1/24/20,0,0.0,0.0
587,,Chile,-35.6751,-71.543,1/24/20,0,0.0,0.0
588,Anhui,China,31.8257,117.2264,1/24/20,15,0.0,0.0
589,Beijing,China,40.1824,116.4142,1/24/20,36,0.0,1.0
590,Chongqing,China,30.0572,107.874,1/24/20,27,0.0,0.0
591,Fujian,China,26.0789,117.9874,1/24/20,10,0.0,0.0
592,Gansu,China,35.7518,104.2861,1/24/20,2,0.0,0.0
593,Guangdong,China,23.3417,113.4244,1/24/20,53,0.0,2.0
594,Guangxi,China,23.8298,108.7881,1/24/20,23,0.0,0.0
595,Guizhou,China,26.8154,106.8748,1/24/20,3,0.0,0.0
596,Hainan,China,19.1959,109.7453,1/24/20,8,0.0,0.0
597,Hebei,China,39.549,116.1306,1/24/20,2,1.0,
598,Heilongjiang,China,47.861999999999995,127.7615,1/24/20,4,,0.0
599,Henan,China,37.8957,114.9042,1/24/20,9,0.0,
600,Hong Kong,China,22.3,114.2,1/24/20,2,0.0,0.0
601,Hubei,China,30.9756,112.2707,1/24/20,549,24.0,31.0
602,Hunan,China,27.6104,111.7088,1/24/20,24,0.0,0.0
603,Inner Mongolia,China,44.0935,113.9448,1/24/20,1,0.0,0.0
604,Jiangsu,China,32.9711,119.455,1/24/20,9,0.0,0.0
605,Jiangxi,China,27.614,115.7221,1/24/20,18,0.0,0.0
606,Jilin,China,43.6661,126.1923,1/24/20,3,0.0,0.0
607,Liaoning,China,41.2956,122.6085,1/24/20,4,0.0,0.0
608,Macau,China,22.1667,113.55,1/24/20,2,0.0,0.0
609,Ningxia,China,37.2692,106.1655,1/24/20,2,0.0,0.0
610,Qinghai,China,35.7452,95.9956,1/24/20,0,0.0,0.0
611,Shaanxi,China,35.1917,108.8701,1/24/20,5,0.0,0.0
612,Shandong,China,36.3427,118.1498,1/24/20,15,0.0,0.0
613,Shanghai,China,31.201999999999998,121.4491,1/24/20,20,,1.0
614,Shanxi,China,37.5777,112.2922,1/24/20,1,0.0,0.0
615,Sichuan,China,30.6171,102.7103,1/24/20,15,0.0,0.0
616,Tianjin,China,39.3054,117.323,1/24/20,8,0.0,0.0
617,Tibet,China,31.6927,88.0924,1/24/20,0,0.0,0.0
618,Xinjiang,China,41.1129,85.2401,1/24/20,2,0.0,0.0
619,Yunnan,China,24.974,101.48700000000001,1/24/20,5,,0.0
620,Zhejiang,China,29.1832,120.0934,1/24/20,43,0.0,1.0
621,,Colombia,4.5709,-74.2973,1/24/20,0,0.0,0.0
622,,Comoros,-11.6455,43.3333,1/24/20,0,0.0,0.0
623,,Congo (Brazzaville),-0.228,15.8277,1/24/20,0,0.0,0.0
624,,Congo (Kinshasa),-4.0383,21.7587,1/24/20,0,0.0,0.0
625,,Costa Rica,9.7489,-83.7534,1/24/20,0,0.0,0.0
626,,Cote d'Ivoire,7.54,-5.5471,1/24/20,0,0.0,0.0
627,,Croatia,45.1,15.2,1/24/20,0,0.0,0.0
628,,Cuba,21.521757,-77.78116700000002,1/24/20,0,0.0,0.0
629,,Cyprus,35.1264,33.4299,1/24/20,0,0.0,0.0
630,,Czechia,49.8175,15.472999999999999,1/24/20,0,,0.0
631,Faroe Islands,Denmark,61.8926,-6.9118,1/24/20,0,0.0,0.0
632,Greenland,Denmark,71.7069,-42.6043,1/24/20,0,0.0,0.0
633,,Denmark,56.2639,9.5018,1/24/20,0,0.0,0.0
634,,Diamond Princess,0.0,0.0,1/24/20,0,0.0,0.0
635,,Djibouti,11.8251,42.5903,1/24/20,0,0.0,0.0
636,,Dominica,15.415,-61.371,1/24/20,0,0.0,0.0
637,,Dominican Republic,18.7357,-70.1627,1/24/20,0,0.0,0.0
638,,Ecuador,-1.8312,-78.1834,1/24/20,0,0.0,0.0
639,,Egypt,26.820553000000004,30.802497999999996,1/24/20,0,,0.0
640,,El Salvador,13.7942,-88.8965,1/24/20,0,0.0,0.0
641,,Equatorial Guinea,1.6508,10.2679,1/24/20,0,0.0,0.0
642,,Eritrea,15.1794,39.7823,1/24/20,0,0.0,0.0
643,,Estonia,58.5953,25.0136,1/24/20,0,0.0,0.0
644,,Eswatini,-26.5225,31.4659,1/24/20,0,0.0,0.0
645,,Ethiopia,9.145,40.4897,1/24/20,0,0.0,0.0
646,,Fiji,-17.7134,178.065,1/24/20,0,0.0,0.0
647,,Finland,61.92411,25.748151,1/24/20,0,0.0,0.0
648,French Guiana,France,3.9339,-53.1258,1/24/20,0,0.0,0.0
649,French Polynesia,France,-17.6797,149.4068,1/24/20,0,0.0,0.0
650,Guadeloupe,France,16.265,-61.551,1/24/20,0,0.0,0.0
651,Martinique,France,14.6415,-61.0242,1/24/20,0,0.0,0.0
652,Mayotte,France,-12.8275,45.166244,1/24/20,0,0.0,0.0
653,New Caledonia,France,-20.904304999999997,165.618042,1/24/20,0,,0.0
654,Reunion,France,-21.1151,55.5364,1/24/20,0,0.0,0.0
655,Saint Barthelemy,France,17.9,-62.8333,1/24/20,0,0.0,0.0
656,Saint Pierre and Miquelon,France,46.8852,-56.3159,1/24/20,0,0.0,0.0
657,St Martin,France,18.0708,-63.0501,1/24/20,0,0.0,0.0
658,,France,46.2276,2.2137,1/24/20,2,0.0,0.0
659,,Gabon,-0.8037,11.6094,1/24/20,0,0.0,0.0
660,,Gambia,13.4432,-15.3101,1/24/20,0,0.0,0.0
661,,Georgia,42.3154,43.3569,1/24/20,0,0.0,0.0
662,,Germany,51.165690999999995,10.451526,1/24/20,0,,0.0
663,,Ghana,7.9465,-1.0232,1/24/20,0,0.0,0.0
664,,Greece,39.0742,21.8243,1/24/20,0,0.0,0.0
665,,Grenada,12.1165,-61.678999999999995,1/24/20,0,,0.0
666,,Guatemala,15.7835,-90.2308,1/24/20,0,0.0,0.0
667,,Guinea,9.9456,-9.6966,1/24/20,0,0.0,0.0
668,,Guinea-Bissau,11.8037,-15.1804,1/24/20,0,0.0,0.0
669,,Guyana,4.860416000000002,-58.93018000000001,1/24/20,0,0.0,0.0
670,,Haiti,18.9712,-72.2852,1/24/20,0,0.0,0.0
671,,Holy See,41.9029,12.4534,1/24/20,0,0.0,0.0
672,,Honduras,15.2,-86.2419,1/24/20,0,0.0,0.0
673,,Hungary,47.1625,19.5033,1/24/20,0,0.0,0.0
674,,Iceland,64.9631,-19.0208,1/24/20,0,0.0,0.0
675,,India,20.593684,78.96288,1/24/20,0,0.0,0.0
676,,Indonesia,-0.7893,113.9213,1/24/20,0,0.0,0.0
677,,Iran,32.427908,53.68804599999999,1/24/20,0,0.0,0.0
678,,Iraq,33.223191,43.679291,1/24/20,0,0.0,0.0
679,,Ireland,53.1424,-7.6921,1/24/20,0,0.0,0.0
680,,Israel,31.046051000000002,34.851612,1/24/20,0,,0.0
681,,Italy,41.87194,12.56738,1/24/20,0,0.0,0.0
682,,Jamaica,18.1096,-77.2975,1/24/20,0,0.0,0.0
683,,Japan,36.204824,138.252924,1/24/20,2,0.0,0.0
684,,Jordan,31.24,36.51,1/24/20,0,0.0,0.0
685,,Kazakhstan,48.0196,66.9237,1/24/20,0,0.0,0.0
686,,Kenya,-0.0236,37.9062,1/24/20,0,0.0,0.0
687,,"Korea, South",35.90775700000001,127.766922,1/24/20,2,0.0,0.0
688,,Kosovo,42.602636,20.902977,1/24/20,0,0.0,0.0
689,,Kuwait,29.311659999999996,47.481766,1/24/20,0,,0.0
690,,Kyrgyzstan,41.20438,74.766098,1/24/20,0,0.0,0.0
691,,Laos,19.856270000000002,102.495496,1/24/20,0,,0.0
692,,Latvia,56.8796,24.6032,1/24/20,0,0.0,0.0
693,,Lebanon,33.8547,35.8623,1/24/20,0,0.0,0.0
694,,Lesotho,-29.61,28.2336,1/24/20,0,0.0,0.0
695,,Liberia,6.4280550000000005,-9.429499,1/24/20,0,0.0,0.0
696,,Libya,26.3351,17.228331,1/24/20,0,0.0,0.0
697,,Liechtenstein,47.14,9.55,1/24/20,0,0.0,0.0
698,,Lithuania,55.1694,23.8813,1/24/20,0,0.0,0.0
699,,Luxembourg,49.8153,6.1296,1/24/20,0,0.0,0.0
700,,MS Zaandam,0.0,0.0,1/24/20,0,0.0,0.0
701,,Madagascar,-18.766947000000002,46.869107,1/24/20,0,,0.0
702,,Malawi,-13.2543,34.3015,1/24/20,0,0.0,0.0
703,,Malaysia,4.210483999999999,101.97576600000001,1/24/20,0,,0.0
704,,Maldives,3.2028,73.2207,1/24/20,0,0.0,0.0
705,,Mali,17.570692,-3.996166000000001,1/24/20,0,0.0,0.0
706,,Malta,35.9375,14.3754,1/24/20,0,0.0,0.0
707,,Mauritania,21.0079,-10.9408,1/24/20,0,0.0,0.0
708,,Mauritius,-20.348404000000002,57.552152,1/24/20,0,,0.0
709,,Mexico,23.6345,-102.5528,1/24/20,0,0.0,0.0
710,,Moldova,47.4116,28.3699,1/24/20,0,0.0,0.0
711,,Monaco,43.7333,7.4167,1/24/20,0,0.0,0.0
712,,Mongolia,46.8625,103.8467,1/24/20,0,0.0,0.0
713,,Montenegro,42.708678000000006,19.37439,1/24/20,0,0.0,0.0
714,,Morocco,31.7917,-7.0926,1/24/20,0,0.0,0.0
715,,Mozambique,-18.665695,35.529562,1/24/20,0,0.0,
716,,Namibia,-22.9576,18.4904,1/24/20,0,0.0,0.0
717,,Nepal,28.1667,84.25,1/24/20,0,0.0,0.0
718,Aruba,Netherlands,12.5211,-69.9683,1/24/20,0,0.0,0.0
719,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,1/24/20,0,0.0,0.0
720,Curacao,Netherlands,12.1696,-68.99,1/24/20,0,0.0,0.0
721,Sint Maarten,Netherlands,18.0425,-63.0548,1/24/20,0,0.0,0.0
722,,Netherlands,52.1326,5.2913,1/24/20,0,0.0,0.0
723,,New Zealand,-40.9006,174.886,1/24/20,0,0.0,0.0
724,,Nicaragua,12.865416,-85.207229,1/24/20,0,0.0,0.0
725,,Niger,17.607789,8.081666,1/24/20,0,0.0,0.0
726,,Nigeria,9.082,8.6753,1/24/20,0,0.0,0.0
727,,North Macedonia,41.6086,21.7453,1/24/20,0,0.0,0.0
728,,Norway,60.472,8.4689,1/24/20,0,0.0,0.0
729,,Oman,21.512583,55.92325500000001,1/24/20,0,0.0,0.0
730,,Pakistan,30.3753,69.3451,1/24/20,0,0.0,0.0
731,,Panama,8.538,-80.7821,1/24/20,0,0.0,0.0
732,,Papua New Guinea,-6.314993,143.95555,1/24/20,0,0.0,0.0
733,,Paraguay,-23.4425,-58.4438,1/24/20,0,0.0,0.0
734,,Peru,-9.19,-75.0152,1/24/20,0,0.0,0.0
735,,Philippines,12.879721,121.77401699999999,1/24/20,0,,0.0
736,,Poland,51.9194,19.1451,1/24/20,0,0.0,0.0
737,,Portugal,39.3999,-8.2245,1/24/20,0,0.0,0.0
738,,Qatar,25.3548,51.1839,1/24/20,0,0.0,0.0
739,,Romania,45.9432,24.9668,1/24/20,0,0.0,0.0
740,,Russia,61.52401,105.31875600000001,1/24/20,0,,0.0
741,,Rwanda,-1.9403,29.8739,1/24/20,0,0.0,0.0
742,,Saint Kitts and Nevis,17.357822,-62.782998,1/24/20,0,0.0,0.0
743,,Saint Lucia,13.9094,-60.9789,1/24/20,0,0.0,0.0
744,,Saint Vincent and the Grenadines,12.9843,-61.2872,1/24/20,0,0.0,0.0
745,,San Marino,43.9424,12.4578,1/24/20,0,0.0,0.0
746,,Sao Tome and Principe,0.1864,6.6131,1/24/20,0,0.0,0.0
747,,Saudi Arabia,23.885942,45.079162,1/24/20,0,0.0,0.0
748,,Senegal,14.4974,-14.4524,1/24/20,0,0.0,0.0
749,,Serbia,44.0165,21.0059,1/24/20,0,0.0,0.0
750,,Seychelles,-4.6796,55.492,1/24/20,0,0.0,0.0
751,,Sierra Leone,8.460555000000001,-11.779889,1/24/20,0,0.0,0.0
752,,Singapore,1.2833,103.8333,1/24/20,3,0.0,0.0
753,,Slovakia,48.669,19.699,1/24/20,0,0.0,0.0
754,,Slovenia,46.1512,14.9955,1/24/20,0,0.0,0.0
755,,Somalia,5.152149,46.199616,1/24/20,0,0.0,0.0
756,,South Africa,-30.5595,22.9375,1/24/20,0,0.0,0.0
757,,South Sudan,6.8770000000000024,31.307,1/24/20,0,,0.0
758,,Spain,40.463667,-3.7492199999999998,1/24/20,0,,0.0
759,,Sri Lanka,7.873054,80.77179699999998,1/24/20,0,0.0,0.0
760,,Sudan,12.8628,30.2176,1/24/20,0,0.0,0.0
761,,Suriname,3.9193,-56.0278,1/24/20,0,0.0,0.0
762,,Sweden,60.128161,18.643501,1/24/20,0,0.0,0.0
763,,Switzerland,46.8182,8.2275,1/24/20,0,0.0,0.0
764,,Syria,34.802075,38.99681500000001,1/24/20,0,0.0,
765,,Taiwan*,23.7,121.0,1/24/20,3,0.0,0.0
766,,Tajikistan,38.861,71.2761,1/24/20,0,0.0,0.0
767,,Tanzania,-6.369028,34.888822,1/24/20,0,0.0,0.0
768,,Thailand,15.870032,100.992541,1/24/20,5,0.0,0.0
769,,Timor-Leste,-8.874217,125.727539,1/24/20,0,0.0,
770,,Togo,8.6195,0.8248,1/24/20,0,0.0,0.0
771,,Trinidad and Tobago,10.6918,-61.2225,1/24/20,0,0.0,0.0
772,,Tunisia,33.886917,9.537499,1/24/20,0,0.0,0.0
